Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
8/21/2021,Bolivia,Metro,LG,Bitel,550,89,800,71200
9/8/2020,Chile,Saga Falabella,LG,Bitel,550,12,800,9600
5/16/2021,Brasil,Plaza Vea,LG,Bitel,550,23,800,18400
3/12/2019,Spain,Ripley,LG,Bitel,550,16,800,12800
8/25/2018,Uruguay,Oeschle,LG,Bitel,550,126,800,100800
4/21/2020,Guatemala,Metro,LG,Bitel,550,51,800,40800
2/7/2019,USA,Metro,LG,Bitel,550,74,800,59200
10/6/2021,Bolivia,Saga Falabella,LG,Bitel,550,13,800,10400
6/15/2018,El Salvador,Ripley,LG,Tuenti,550,98,800,78400
2/15/2021,Portugal,Ripley,LG,Tuenti,550,63,800,50400
9/21/2019,Peru,Tottus,LG,Tuenti,550,99,800,79200
5/6/2021,Venezuela,Tottus,LG,Tuenti,550,6,800,4800
8/10/2021,Argentina,Plaza Vea,LG,Tuenti,550,118,800,94400
4/26/2020,Portugal,Oeschle,LG,Tuenti,550,140,800,112000
7/8/2019,Canada,Tottus,LG,Tuenti,550,214,800,171200
10/1/2020,Mexico,Ripley,LG,Tuenti,550,10,800,8000
12/31/2021,Paraguay,Oeschle,LG,Tuenti,550,63,800,50400
2/24/2021,Ireland,Plaza Vea,LG,Tuenti,550,106,800,84800
3/30/2019,Peru,Ripley,LG,Tuenti,550,47,800,37600
9/8/2019,Ireland,Ripley,LG,Tuenti,550,90,800,72000
3/12/2019,Peru,Plaza Vea,LG,Tuenti,550,91,800,72800
9/20/2021,Germany,Tottus,LG,Tuenti,550,27,800,21600
8/15/2020,Germany,Oeschle,LG,Tuenti,550,26,800,20800
7/4/2021,El Salvador,Ripley,LG,Tuenti,550,34,800,27200
3/16/2018,Chile,Saga Falabella,LG,Tuenti,550,19,800,15200
5/30/2021,Spain,Saga Falabella,LG,Tuenti,550,6,800,4800
3/7/2019,Ireland,Oeschle,LG,Tuenti,550,34,800,27200
2/6/2021,Peru,Oeschle,LG,Tuenti,550,175,800,140000
2/9/2019,Switzerland,Ripley,LG,Tuenti,550,81,800,64800
6/5/2021,Switzerland,Ripley,LG,Tuenti,550,98,800,78400
7/27/2021,Switzerland,Saga Falabella,LG,Tuenti,550,44,800,35200
10/18/2018,United Kingdom,Tottus,LG,Tuenti,550,267,800,213600
5/21/2021,Cuba,Tottus,LG,Tuenti,550,10,800,8000
9/7/2019,Spain,Tottus,LG,Tuenti,550,139,800,111200
8/31/2018,Argentina,Metro,LG,Tuenti,550,107,800,85600
8/2/2019,Argentina,Oeschle,LG,Tuenti,550,208,800,166400
8/7/2018,USA,Metro,LG,Tuenti,550,81,800,64800
3/3/2020,Germany,Oeschle,LG,Tuenti,550,6,800,4800
1/15/2021,Peru,Oeschle,LG,Tuenti,550,219,800,175200
11/20/2019,Canada,Tottus,LG,Tuenti,550,1,800,800
6/17/2018,Jamaica,Plaza Vea,LG,Tuenti,550,35,800,28000
12/4/2021,Spain,Metro,LG,Tuenti,550,40,800,32000
1/11/2021,USA,Saga Falabella,LG,Tuenti,550,49,800,39200
9/11/2018,Colombia,Metro,LG,Tuenti,550,88,800,70400
3/10/2021,Denmark,Oeschle,LG,Tuenti,550,88,800,70400
7/26/2021,Cuba,Oeschle,LG,Tuenti,550,220,800,176000
9/1/2018,France,Plaza Vea,LG,Tuenti,550,141,800,112800
12/8/2021,United Kingdom,Saga Falabella,LG,Tuenti,550,46,800,36800
7/27/2019,Denmark,Tottus,LG,Tuenti,550,61,800,48800
7/4/2021,Switzerland,Metro,LG,Tuenti,550,148,800,118400
3/5/2021,Brasil,Plaza Vea,LG,Tuenti,550,60,800,48000
11/17/2021,Argentina,Metro,LG,Tuenti,550,15,800,12000
2/1/2020,United Kingdom,Saga Falabella,LG,Tuenti,550,6,800,4800
7/27/2019,Ireland,Tottus,LG,Tuenti,550,31,800,24800
4/28/2021,United Kingdom,Tottus,LG,Tuenti,550,149,800,119200
12/14/2019,Ireland,Metro,LG,Tuenti,550,149,800,119200
9/5/2020,El Salvador,Oeschle,LG,Tuenti,550,171,800,136800
12/21/2019,USA,Metro,LG,Tuenti,550,98,800,78400
2/28/2021,Ireland,Tottus,LG,Tuenti,550,212,800,169600
3/27/2019,Canada,Saga Falabella,LG,Tuenti,550,42,800,33600
8/6/2020,Jamaica,Oeschle,LG,Tuenti,550,211,800,168800
5/12/2020,El Salvador,Ripley,LG,Tuenti,550,83,800,66400
10/4/2019,Guatemala,Tottus,LG,Tuenti,550,44,800,35200
10/17/2021,Paraguay,Saga Falabella,LG,Tuenti,550,31,800,24800
1/2/2021,Spain,Plaza Vea,LG,Tuenti,550,51,800,40800
9/3/2019,Chile,Oeschle,LG,Tuenti,550,135,800,108000
8/16/2019,Switzerland,Ripley,LG,Tuenti,550,58,800,46400
2/13/2021,Colombia,Tottus,LG,Tuenti,550,143,800,114400
9/8/2018,Bolivia,Ripley,LG,Tuenti,550,18,800,14400
7/16/2021,Mexico,Metro,LG,Tuenti,550,2,800,1600
7/7/2018,United Kingdom,Saga Falabella,LG,Tuenti,550,14,800,11200
1/23/2021,Bolivia,Oeschle,LG,Tuenti,550,42,800,33600
3/28/2021,Canada,Plaza Vea,LG,Tuenti,550,191,800,152800
11/17/2021,Portugal,Tottus,LG,Tuenti,550,25,800,20000
1/21/2018,USA,Saga Falabella,LG,Tuenti,550,8,800,6400
1/26/2021,Ireland,Plaza Vea,LG,Tuenti,550,133,800,106400
4/19/2020,Mexico,Metro,LG,Tuenti,550,23,800,18400
12/21/2018,Canada,Saga Falabella,LG,Tuenti,550,24,800,19200
5/13/2021,Colombia,Ripley,LG,Tuenti,550,51,800,40800
12/7/2019,USA,Tottus,LG,Tuenti,550,68,800,54400
2/3/2018,Switzerland,Tottus,LG,Tuenti,550,28,800,22400
10/24/2021,Jamaica,Metro,LG,Tuenti,550,35,800,28000
11/11/2018,Ireland,Tottus,LG,Tuenti,550,199,800,159200
6/15/2018,El Salvador,Ripley,LG,Tuenti,550,98,800,78400
2/15/2021,Portugal,Ripley,LG,Tuenti,550,63,800,50400
9/21/2019,Peru,Tottus,LG,Tuenti,550,99,800,79200
5/6/2021,Venezuela,Tottus,LG,Tuenti,550,6,800,4800
8/10/2021,Argentina,Plaza Vea,LG,Tuenti,550,118,800,94400
4/26/2020,Portugal,Oeschle,LG,Tuenti,550,140,800,112000
7/8/2019,Canada,Tottus,LG,Tuenti,550,214,800,171200
10/1/2020,Mexico,Ripley,LG,Tuenti,550,10,800,8000
12/31/2021,Paraguay,Oeschle,LG,Tuenti,550,63,800,50400
2/24/2021,Ireland,Plaza Vea,LG,Tuenti,550,106,800,84800
3/30/2019,Peru,Ripley,LG,Tuenti,550,47,800,37600
9/8/2019,Ireland,Ripley,LG,Tuenti,550,90,800,72000
3/12/2019,Peru,Plaza Vea,LG,Tuenti,550,91,800,72800
9/20/2021,Germany,Tottus,LG,Tuenti,550,27,800,21600
8/15/2020,Germany,Oeschle,LG,Tuenti,550,26,800,20800
7/4/2021,El Salvador,Ripley,LG,Tuenti,550,34,800,27200
3/16/2018,Chile,Saga Falabella,LG,Tuenti,550,19,800,15200
5/30/2021,Spain,Saga Falabella,LG,Tuenti,550,6,800,4800
3/7/2019,Ireland,Oeschle,LG,Tuenti,550,34,800,27200
2/6/2021,Peru,Oeschle,LG,Tuenti,550,175,800,140000
2/9/2019,Switzerland,Ripley,LG,Tuenti,550,81,800,64800
6/5/2021,Switzerland,Ripley,LG,Tuenti,550,98,800,78400
7/27/2021,Switzerland,Saga Falabella,LG,Tuenti,550,44,800,35200
10/18/2018,United Kingdom,Tottus,LG,Tuenti,550,267,800,213600
5/21/2021,Cuba,Tottus,LG,Tuenti,550,10,800,8000
9/7/2019,Spain,Tottus,LG,Tuenti,550,139,800,111200
8/31/2018,Argentina,Metro,LG,Tuenti,550,107,800,85600
8/2/2019,Argentina,Oeschle,LG,Tuenti,550,208,800,166400
8/7/2018,USA,Metro,LG,Tuenti,550,81,800,64800
3/3/2020,Germany,Oeschle,LG,Tuenti,550,6,800,4800
1/15/2021,Peru,Oeschle,LG,Tuenti,550,219,800,175200
11/20/2019,Canada,Tottus,LG,Tuenti,550,1,800,800
6/17/2018,Jamaica,Plaza Vea,LG,Tuenti,550,35,800,28000
12/4/2021,Spain,Metro,LG,Tuenti,550,40,800,32000
1/11/2021,USA,Saga Falabella,LG,Tuenti,550,49,800,39200
9/11/2018,Colombia,Metro,LG,Tuenti,550,88,800,70400
3/10/2021,Denmark,Oeschle,LG,Tuenti,550,88,800,70400
7/26/2021,Cuba,Oeschle,LG,Tuenti,550,220,800,176000
9/1/2018,France,Plaza Vea,LG,Tuenti,550,141,800,112800
12/8/2021,United Kingdom,Saga Falabella,LG,Tuenti,550,46,800,36800
7/27/2019,Denmark,Tottus,LG,Tuenti,550,61,800,48800
7/4/2021,Switzerland,Metro,LG,Tuenti,550,148,800,118400
3/5/2021,Brasil,Plaza Vea,LG,Tuenti,550,60,800,48000
11/17/2021,Argentina,Metro,LG,Tuenti,550,15,800,12000
2/1/2020,United Kingdom,Saga Falabella,LG,Tuenti,550,6,800,4800
7/27/2019,Ireland,Tottus,LG,Tuenti,550,31,800,24800
4/28/2021,United Kingdom,Tottus,LG,Tuenti,550,149,800,119200
12/14/2019,Ireland,Metro,LG,Tuenti,550,149,800,119200
9/5/2020,El Salvador,Oeschle,LG,Tuenti,550,171,800,136800
12/21/2019,USA,Metro,LG,Tuenti,550,98,800,78400
2/28/2021,Ireland,Tottus,LG,Tuenti,550,212,800,169600
3/27/2019,Canada,Saga Falabella,LG,Tuenti,550,42,800,33600
8/6/2020,Jamaica,Oeschle,LG,Tuenti,550,211,800,168800
5/12/2020,El Salvador,Ripley,LG,Tuenti,550,83,800,66400
10/4/2019,Guatemala,Tottus,LG,Tuenti,550,44,800,35200
10/17/2021,Paraguay,Saga Falabella,LG,Tuenti,550,31,800,24800
1/2/2021,Spain,Plaza Vea,LG,Tuenti,550,51,800,40800
9/3/2019,Chile,Oeschle,LG,Tuenti,550,135,800,108000
8/16/2019,Switzerland,Ripley,LG,Tuenti,550,58,800,46400
2/13/2021,Colombia,Tottus,LG,Tuenti,550,143,800,114400
9/8/2018,Bolivia,Ripley,LG,Tuenti,550,18,800,14400
7/16/2021,Mexico,Metro,LG,Tuenti,550,2,800,1600
7/7/2018,United Kingdom,Saga Falabella,LG,Tuenti,550,14,800,11200
1/23/2021,Bolivia,Oeschle,LG,Tuenti,550,42,800,33600
3/28/2021,Canada,Plaza Vea,LG,Tuenti,550,191,800,152800
11/17/2021,Portugal,Tottus,LG,Tuenti,550,25,800,20000
1/21/2018,USA,Saga Falabella,LG,Tuenti,550,8,800,6400
1/26/2021,Ireland,Plaza Vea,LG,Tuenti,550,133,800,106400
4/19/2020,Mexico,Metro,LG,Tuenti,550,23,800,18400
12/21/2018,Canada,Saga Falabella,LG,Tuenti,550,24,800,19200
5/13/2021,Colombia,Ripley,LG,Tuenti,550,51,800,40800
12/7/2019,USA,Tottus,LG,Tuenti,550,68,800,54400
2/3/2018,Switzerland,Tottus,LG,Tuenti,550,28,800,22400
10/24/2021,Jamaica,Metro,LG,Tuenti,550,35,800,28000
11/11/2018,Ireland,Tottus,LG,Tuenti,550,199,800,159200
5/30/2018,Peru,Tottus,LG,Entel,550,56,800,44800
3/19/2021,Denmark,Ripley,LG,Entel,550,55,800,44000
4/3/2018,Uruguay,Plaza Vea,LG,Entel,550,60,800,48000
11/28/2019,France,Oeschle,LG,Entel,550,81,800,64800
9/27/2021,Brasil,Plaza Vea,LG,Entel,550,126,800,100800
4/1/2021,Germany,Metro,LG,Entel,550,58,800,46400
9/17/2021,Portugal,Oeschle,LG,Entel,550,124,800,99200
1/5/2018,Spain,Plaza Vea,LG,Entel,550,154,800,123200
9/25/2021,Peru,Ripley,LG,Entel,550,50,800,40000
12/1/2018,Venezuela,Metro,LG,Entel,550,27,800,21600
9/17/2021,Switzerland,Oeschle,LG,Entel,550,133,800,106400
3/21/2020,Spain,Oeschle,LG,Entel,550,4,800,3200
2/1/2020,Canada,Tottus,LG,Entel,550,54,800,43200
12/10/2018,Peru,Metro,LG,Entel,550,18,800,14400
5/1/2019,Denmark,Ripley,LG,Entel,550,25,800,20000
5/10/2021,Brasil,Metro,LG,Entel,550,85,800,68000
6/12/2021,Colombia,Oeschle,LG,Entel,550,88,800,70400
3/19/2021,Uruguay,Plaza Vea,LG,Entel,550,80,800,64000
12/25/2019,Portugal,Saga Falabella,LG,Entel,550,1,800,800
2/4/2018,Bolivia,Metro,LG,Entel,550,77,800,61600
7/31/2021,El Salvador,Ripley,LG,Entel,550,18,800,14400
5/23/2020,Germany,Ripley,LG,Entel,550,44,800,35200
3/16/2018,Argentina,Oeschle,LG,Entel,550,112,800,89600
10/14/2018,Germany,Ripley,LG,Entel,550,4,800,3200
12/2/2019,Mexico,Tottus,LG,Entel,550,12,800,9600
4/28/2018,Paraguay,Ripley,LG,Entel,550,9,800,7200
12/31/2020,Portugal,Oeschle,LG,Entel,550,86,800,68800
8/31/2021,USA,Ripley,LG,Entel,550,9,800,7200
8/28/2019,Guatemala,Metro,LG,Entel,550,118,800,94400
10/5/2019,Portugal,Plaza Vea,LG,Entel,550,112,800,89600
12/24/2021,Peru,Tottus,LG,Entel,550,54,800,43200
11/21/2019,Ireland,Metro,LG,Entel,550,56,800,44800
12/23/2021,Portugal,Oeschle,LG,Entel,550,196,800,156800
6/18/2019,Switzerland,Oeschle,LG,Entel,550,175,800,140000
6/29/2021,Switzerland,Oeschle,LG,Entel,550,100,800,80000
3/14/2021,Germany,Tottus,LG,Entel,550,9,800,7200
10/5/2020,USA,Oeschle,LG,Entel,550,46,800,36800
4/25/2021,France,Ripley,LG,Entel,550,8,800,6400
9/23/2021,Cuba,Saga Falabella,LG,Entel,550,38,800,30400
1/18/2020,Portugal,Plaza Vea,LG,Entel,550,44,800,35200
9/3/2018,France,Plaza Vea,LG,Entel,550,150,800,120000
6/30/2020,Denmark,Tottus,LG,Entel,550,134,800,107200
6/29/2021,Bolivia,Metro,LG,Entel,550,104,800,83200
11/17/2021,Ireland,Ripley,LG,Entel,550,50,800,40000
2/4/2020,Venezuela,Oeschle,LG,Entel,550,13,800,10400
2/7/2019,Denmark,Plaza Vea,LG,Entel,550,87,800,69600
9/19/2021,Spain,Oeschle,LG,Entel,550,20,800,16000
2/4/2018,Paraguay,Metro,LG,Entel,550,116,800,92800
4/24/2018,Germany,Tottus,LG,Entel,550,66,800,52800
5/17/2021,Germany,Plaza Vea,LG,Entel,550,42,800,33600
9/27/2021,El Salvador,Tottus,LG,Entel,550,66,800,52800
11/26/2021,United Kingdom,Plaza Vea,LG,Entel,550,70,800,56000
9/13/2018,Spain,Tottus,LG,Entel,550,197,800,157600
8/18/2021,El Salvador,Tottus,LG,Entel,550,140,800,112000
5/14/2021,Switzerland,Plaza Vea,LG,Entel,550,25,800,20000
10/16/2021,Spain,Saga Falabella,LG,Entel,550,17,800,13600
7/1/2021,Colombia,Tottus,LG,Entel,550,162,800,129600
1/2/2019,Uruguay,Tottus,LG,Entel,550,15,800,12000
9/11/2021,Spain,Plaza Vea,LG,Entel,550,31,800,24800
5/8/2021,Spain,Tottus,LG,Entel,550,91,800,72800
4/18/2021,Peru,Metro,LG,Entel,550,34,800,27200
3/17/2019,Paraguay,Ripley,LG,Entel,550,8,800,6400
2/19/2019,Peru,Tottus,LG,Entel,550,165,800,132000
7/7/2021,Germany,Ripley,LG,Entel,550,55,800,44000
6/21/2020,France,Tottus,LG,Entel,550,201,800,160800
4/6/2020,Chile,Ripley,LG,Entel,550,75,800,60000
9/26/2020,Chile,Oeschle,LG,Entel,550,21,800,16800
6/27/2021,Bolivia,Ripley,LG,Entel,550,64,800,51200
5/30/2018,Peru,Tottus,LG,Entel,550,56,800,44800
3/19/2021,Denmark,Ripley,LG,Entel,550,55,800,44000
4/3/2018,Uruguay,Plaza Vea,LG,Entel,550,60,800,48000
11/28/2019,France,Oeschle,LG,Entel,550,81,800,64800
9/27/2021,Brasil,Plaza Vea,LG,Entel,550,126,800,100800
4/1/2021,Germany,Metro,LG,Entel,550,58,800,46400
9/17/2021,Portugal,Oeschle,LG,Entel,550,124,800,99200
1/5/2018,Spain,Plaza Vea,LG,Entel,550,154,800,123200
9/25/2021,Peru,Ripley,LG,Entel,550,50,800,40000
12/1/2018,Venezuela,Metro,LG,Entel,550,27,800,21600
9/17/2021,Switzerland,Oeschle,LG,Entel,550,133,800,106400
3/21/2020,Spain,Oeschle,LG,Entel,550,4,800,3200
2/1/2020,Canada,Tottus,LG,Entel,550,54,800,43200
12/10/2018,Peru,Metro,LG,Entel,550,18,800,14400
5/1/2019,Denmark,Ripley,LG,Entel,550,25,800,20000
5/10/2021,Brasil,Metro,LG,Entel,550,85,800,68000
6/12/2021,Colombia,Oeschle,LG,Entel,550,88,800,70400
3/19/2021,Uruguay,Plaza Vea,LG,Entel,550,80,800,64000
12/25/2019,Portugal,Saga Falabella,LG,Entel,550,1,800,800
2/4/2018,Bolivia,Metro,LG,Entel,550,77,800,61600
7/31/2021,El Salvador,Ripley,LG,Entel,550,18,800,14400
5/23/2020,Germany,Ripley,LG,Entel,550,44,800,35200
3/16/2018,Argentina,Oeschle,LG,Entel,550,112,800,89600
10/14/2018,Germany,Ripley,LG,Entel,550,4,800,3200
12/2/2019,Mexico,Tottus,LG,Entel,550,12,800,9600
4/28/2018,Paraguay,Ripley,LG,Entel,550,9,800,7200
12/31/2020,Portugal,Oeschle,LG,Entel,550,86,800,68800
8/31/2021,USA,Ripley,LG,Entel,550,9,800,7200
8/28/2019,Guatemala,Metro,LG,Entel,550,118,800,94400
10/5/2019,Portugal,Plaza Vea,LG,Entel,550,112,800,89600
12/24/2021,Peru,Tottus,LG,Entel,550,54,800,43200
11/21/2019,Ireland,Metro,LG,Entel,550,56,800,44800
12/23/2021,Portugal,Oeschle,LG,Entel,550,196,800,156800
6/18/2019,Switzerland,Oeschle,LG,Entel,550,175,800,140000
6/29/2021,Switzerland,Oeschle,LG,Entel,550,100,800,80000
3/14/2021,Germany,Tottus,LG,Entel,550,9,800,7200
10/5/2020,USA,Oeschle,LG,Entel,550,46,800,36800
4/25/2021,France,Ripley,LG,Entel,550,8,800,6400
9/23/2021,Cuba,Saga Falabella,LG,Entel,550,38,800,30400
1/18/2020,Portugal,Plaza Vea,LG,Entel,550,44,800,35200
9/3/2018,France,Plaza Vea,LG,Entel,550,150,800,120000
6/30/2020,Denmark,Tottus,LG,Entel,550,134,800,107200
6/29/2021,Bolivia,Metro,LG,Entel,550,104,800,83200
11/17/2021,Ireland,Ripley,LG,Entel,550,50,800,40000
2/4/2020,Venezuela,Oeschle,LG,Entel,550,13,800,10400
2/7/2019,Denmark,Plaza Vea,LG,Entel,550,87,800,69600
9/19/2021,Spain,Oeschle,LG,Entel,550,20,800,16000
2/4/2018,Paraguay,Metro,LG,Entel,550,116,800,92800
4/24/2018,Germany,Tottus,LG,Entel,550,66,800,52800
5/17/2021,Germany,Plaza Vea,LG,Entel,550,42,800,33600
9/27/2021,El Salvador,Tottus,LG,Entel,550,66,800,52800
11/26/2021,United Kingdom,Plaza Vea,LG,Entel,550,70,800,56000
9/13/2018,Spain,Tottus,LG,Entel,550,197,800,157600
8/18/2021,El Salvador,Tottus,LG,Entel,550,140,800,112000
5/14/2021,Switzerland,Plaza Vea,LG,Entel,550,25,800,20000
10/16/2021,Spain,Saga Falabella,LG,Entel,550,17,800,13600
7/1/2021,Colombia,Tottus,LG,Entel,550,162,800,129600
1/2/2019,Uruguay,Tottus,LG,Entel,550,15,800,12000
9/11/2021,Spain,Plaza Vea,LG,Entel,550,31,800,24800
5/8/2021,Spain,Tottus,LG,Entel,550,91,800,72800
4/18/2021,Peru,Metro,LG,Entel,550,34,800,27200
3/17/2019,Paraguay,Ripley,LG,Entel,550,8,800,6400
2/19/2019,Peru,Tottus,LG,Entel,550,165,800,132000
7/7/2021,Germany,Ripley,LG,Entel,550,55,800,44000
6/21/2020,France,Tottus,LG,Entel,550,201,800,160800
4/6/2020,Chile,Ripley,LG,Entel,550,75,800,60000
9/26/2020,Chile,Oeschle,LG,Entel,550,21,800,16800
6/27/2021,Bolivia,Ripley,LG,Entel,550,64,800,51200
1/22/2021,Paraguay,Metro,LG,Movistar,550,1,800,800
2/14/2021,Mexico,Oeschle,LG,Movistar,550,47,800,37600
3/30/2018,France,Saga Falabella,LG,Movistar,550,4,800,3200
7/30/2020,USA,Tottus,LG,Movistar,550,2,800,1600
6/28/2018,Ireland,Oeschle,LG,Movistar,550,18,800,14400
7/7/2018,Switzerland,Metro,LG,Movistar,550,14,800,11200
9/21/2020,Cuba,Ripley,LG,Movistar,550,14,800,11200
11/22/2021,Colombia,Ripley,LG,Movistar,550,3,800,2400
5/26/2021,Switzerland,Oeschle,LG,Movistar,550,1,800,800
1/16/2020,Peru,Ripley,LG,Movistar,550,6,800,4800
9/20/2021,Chile,Ripley,LG,Movistar,550,8,800,6400
6/22/2021,Paraguay,Ripley,LG,Movistar,550,18,800,14400
5/11/2021,Peru,Tottus,LG,Movistar,550,24,800,19200
4/9/2018,Spain,Saga Falabella,LG,Movistar,550,5,800,4000
10/22/2020,Brasil,Saga Falabella,LG,Movistar,550,6,800,4800
9/25/2021,United Kingdom,Metro,LG,Movistar,550,23,800,18400
5/20/2021,Uruguay,Saga Falabella,LG,Movistar,550,1,800,800
9/15/2021,Mexico,Metro,LG,Movistar,550,28,800,22400
12/27/2021,El Salvador,Oeschle,LG,Movistar,550,33,800,26400
6/2/2019,Mexico,Plaza Vea,LG,Movistar,550,3,800,2400
4/25/2018,Cuba,Metro,LG,Movistar,550,17,800,13600
11/29/2018,Spain,Plaza Vea,LG,Movistar,550,32,800,25600
6/23/2018,Brasil,Saga Falabella,LG,Movistar,550,9,800,7200
9/11/2018,Argentina,Metro,LG,Movistar,550,7,800,5600
7/1/2021,Canada,Plaza Vea,LG,Movistar,550,36,800,28800
11/23/2020,Mexico,Metro,LG,Movistar,550,8,800,6400
5/14/2021,Peru,Ripley,LG,Movistar,550,1,800,800
4/18/2021,Peru,Plaza Vea,LG,Movistar,550,14,800,11200
8/16/2021,Portugal,Metro,LG,Movistar,550,19,800,15200
5/10/2021,Uruguay,Metro,LG,Movistar,550,6,800,4800
7/14/2018,Brasil,Tottus,LG,Movistar,550,45,800,36000
7/26/2021,Colombia,Plaza Vea,LG,Movistar,550,16,800,12800
6/7/2021,Ireland,Plaza Vea,LG,Movistar,550,25,800,20000
9/6/2021,Colombia,Metro,LG,Movistar,550,29,800,23200
10/1/2021,Jamaica,Oeschle,LG,Movistar,550,44,800,35200
7/29/2021,Switzerland,Saga Falabella,LG,Movistar,550,2,800,1600
4/24/2019,Chile,Plaza Vea,LG,Movistar,550,25,800,20000
8/21/2018,Chile,Ripley,LG,Movistar,550,14,800,11200
12/16/2018,Ireland,Tottus,LG,Movistar,550,57,800,45600
12/18/2019,Ireland,Oeschle,LG,Movistar,550,27,800,21600
9/5/2018,Spain,Oeschle,LG,Movistar,550,6,800,4800
10/2/2021,El Salvador,Oeschle,LG,Movistar,550,18,800,14400
5/12/2020,Chile,Tottus,LG,Movistar,550,4,800,3200
3/7/2018,Portugal,Ripley,LG,Movistar,550,12,800,9600
10/10/2021,Mexico,Metro,LG,Movistar,550,6,800,4800
4/10/2021,Brasil,Ripley,LG,Movistar,550,6,800,4800
9/24/2021,Guatemala,Ripley,LG,Movistar,550,7,800,5600
8/8/2021,Canada,Tottus,LG,Movistar,550,17,800,13600
2/28/2021,Peru,Ripley,LG,Movistar,550,19,800,15200
11/24/2019,Cuba,Saga Falabella,LG,Movistar,550,7,800,5600
4/27/2018,France,Oeschle,LG,Movistar,550,30,800,24000
10/10/2018,Germany,Plaza Vea,LG,Movistar,550,38,800,30400
9/13/2019,Brasil,Oeschle,LG,Movistar,550,49,800,39200
2/28/2020,Paraguay,Tottus,LG,Movistar,550,42,800,33600
11/15/2018,Chile,Plaza Vea,LG,Movistar,550,24,800,19200
10/2/2018,Colombia,Metro,LG,Movistar,550,17,800,13600
11/10/2020,USA,Tottus,LG,Movistar,550,9,800,7200
6/5/2018,Denmark,Ripley,LG,Movistar,550,4,800,3200
8/24/2019,Brasil,Saga Falabella,LG,Movistar,550,1,800,800
9/7/2018,Guatemala,Saga Falabella,LG,Movistar,550,6,800,4800
11/14/2018,Ireland,Plaza Vea,LG,Movistar,550,23,800,18400
12/14/2019,Chile,Metro,LG,Movistar,550,28,800,22400
7/2/2018,Denmark,Ripley,LG,Movistar,550,6,800,4800
1/13/2019,Portugal,Metro,LG,Movistar,550,29,800,23200
1/22/2021,Paraguay,Metro,LG,Movistar,550,1,800,800
2/14/2021,Mexico,Oeschle,LG,Movistar,550,47,800,37600
3/30/2018,France,Saga Falabella,LG,Movistar,550,4,800,3200
7/30/2020,USA,Tottus,LG,Movistar,550,2,800,1600
6/28/2018,Ireland,Oeschle,LG,Movistar,550,18,800,14400
7/7/2018,Switzerland,Metro,LG,Movistar,550,14,800,11200
9/21/2020,Cuba,Ripley,LG,Movistar,550,14,800,11200
11/22/2021,Colombia,Ripley,LG,Movistar,550,3,800,2400
5/26/2021,Switzerland,Oeschle,LG,Movistar,550,1,800,800
1/16/2020,Peru,Ripley,LG,Movistar,550,6,800,4800
9/20/2021,Chile,Ripley,LG,Movistar,550,8,800,6400
6/22/2021,Paraguay,Ripley,LG,Movistar,550,18,800,14400
5/11/2021,Peru,Tottus,LG,Movistar,550,24,800,19200
4/9/2018,Spain,Saga Falabella,LG,Movistar,550,5,800,4000
10/22/2020,Brasil,Saga Falabella,LG,Movistar,550,6,800,4800
9/25/2021,United Kingdom,Metro,LG,Movistar,550,23,800,18400
5/20/2021,Uruguay,Saga Falabella,LG,Movistar,550,1,800,800
9/15/2021,Mexico,Metro,LG,Movistar,550,28,800,22400
12/27/2021,El Salvador,Oeschle,LG,Movistar,550,33,800,26400
6/2/2019,Mexico,Plaza Vea,LG,Movistar,550,3,800,2400
4/25/2018,Cuba,Metro,LG,Movistar,550,17,800,13600
11/29/2018,Spain,Plaza Vea,LG,Movistar,550,32,800,25600
6/23/2018,Brasil,Saga Falabella,LG,Movistar,550,9,800,7200
9/11/2018,Argentina,Metro,LG,Movistar,550,7,800,5600
7/1/2021,Canada,Plaza Vea,LG,Movistar,550,36,800,28800
11/23/2020,Mexico,Metro,LG,Movistar,550,8,800,6400
5/14/2021,Peru,Ripley,LG,Movistar,550,1,800,800
4/18/2021,Peru,Plaza Vea,LG,Movistar,550,14,800,11200
8/16/2021,Portugal,Metro,LG,Movistar,550,19,800,15200
5/10/2021,Uruguay,Metro,LG,Movistar,550,6,800,4800
7/14/2018,Brasil,Tottus,LG,Movistar,550,45,800,36000
7/26/2021,Colombia,Plaza Vea,LG,Movistar,550,16,800,12800
6/7/2021,Ireland,Plaza Vea,LG,Movistar,550,25,800,20000
9/6/2021,Colombia,Metro,LG,Movistar,550,29,800,23200
10/1/2021,Jamaica,Oeschle,LG,Movistar,550,44,800,35200
7/29/2021,Switzerland,Saga Falabella,LG,Movistar,550,2,800,1600
4/24/2019,Chile,Plaza Vea,LG,Movistar,550,25,800,20000
8/21/2018,Chile,Ripley,LG,Movistar,550,14,800,11200
12/16/2018,Ireland,Tottus,LG,Movistar,550,57,800,45600
12/18/2019,Ireland,Oeschle,LG,Movistar,550,27,800,21600
9/5/2018,Spain,Oeschle,LG,Movistar,550,6,800,4800
10/2/2021,El Salvador,Oeschle,LG,Movistar,550,18,800,14400
5/12/2020,Chile,Tottus,LG,Movistar,550,4,800,3200
3/7/2018,Portugal,Ripley,LG,Movistar,550,12,800,9600
